link,name,organization,date,location,killed,type_of_death,
https://cpj.org/data/people/noel-decina/,Noel Decina,Periodico Ini,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/noel-lopez-olguin/,Noel López Olguín,Freelance,March 2011,Mexico,Killed,Murder,
https://cpj.org/data/people/noel-villarante/,Noel Villarante,DZJV Radio and Laguna Score,"August 19, 2003",Philippines,Killed,Murder,
https://cpj.org/data/people/noor-hakim-khan/,Noor Hakim Khan,Daily Pakistan,"June 2, 2007",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/noramfaizul-mohd/,Noramfaizul Mohd,Bernama TV,"September 2, 2011",Somalia,Killed,Dangerous Assignment,
https://cpj.org/data/people/norbert-zongo/,Norbert Zongo,L'indepéndent,"December 13, 1998",Burkina Faso,Killed,Murder,
https://cpj.org/data/people/norberto-miranda-madrid/,Norberto Miranda Madrid,Radio Visión,"September 23, 2009",Mexico,Killed,Murder,
https://cpj.org/data/people/norma-sarabia-garduza/,Norma Sarabia Garduza,"Tabasco Hoy,Diario Presente","June 11, 2019",Mexico,Killed,Murder,
https://cpj.org/data/people/norvey-diaz/,Norvey Díaz,Radio Colina,"October 18, 1996",Colombia,Killed,Murder,
https://cpj.org/data/people/noufel-al-shimari/,Noufel al-Shimari,Al-Shaabiya,"October 12, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/nour-al-din-al-hafiri/,Nour al-Din Al-Hafiri,Freelance,"September 29, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/noureddine-hashim/,Noureddine Hashim,Al Etihad Press,"March 8, 2015",Syria,Killed,Crossfire,
https://cpj.org/data/people/novruzali-mamedov/,Novruzali Mamedov,Talyshi Sado,"August 17, 2009",Azerbaijan,Killed,Dangerous Assignment,
https://cpj.org/data/people/nowroz-ali-rajabi/,Nowroz Ali Rajabi,1TV,"April 30, 2018",Afghanistan,Killed,Murder,
https://cpj.org/data/people/nun-chan/,Nun Chan,Samleng Yuvachun Khmer,"September 6, 1994",Cambodia,Killed,Murder,
https://cpj.org/data/people/nur-muse-hussein/,Nur Muse Hussein,Radio IQK,"May 26, 2009",Somalia,Killed,Crossfire,
https://cpj.org/data/people/obada-ghazal/,Obada Ghazal,SMART News Agency,"September 26, 2015",Syria,Killed,Crossfire,
https://cpj.org/data/people/obed-bazimaziki/,Obed Bazimaziki,Le Flambeau,"April 11, 1994",Rwanda,Killed,Murder,
https://cpj.org/data/people/obed-nangbatna/,Obed Nangbatna,Télé Tchad,"May 25, 2019",Chad,Killed,Crossfire,
https://cpj.org/data/people/obeida-abu-omar/,Obeida abu Omar,Damaski Media Agency,"March 21, 2018",Syria,Killed,Crossfire,
https://cpj.org/data/people/octavio-rojas-hernandez/,Octavio Rojas Hernández,El Buen Tono,"August 11, 2014",Mexico,Killed,Murder,
https://cpj.org/data/people/ogulsapar-muradova/,Ogulsapar Muradova,Radio Free Europe/Radio Liberty,September 2006,Turkmenistan,Killed,Murder,
https://cpj.org/data/people/okezie-amaruben/,Okezie Amaruben,Newsservice,"September 2, 1998",Nigeria,Killed,Murder,
https://cpj.org/data/people/oksana-baulina/,Oksana Baulina,The Insider,"March 23, 2022",Ukraine,Killed,Crossfire,
https://cpj.org/data/people/oleksandra-kuvshynova/,Oleksandra Kuvshynova,Fox News,"March 14, 2022",Ukraine,Killed,Crossfire,
https://cpj.org/data/people/olim-zarobekov/,Olim Zarobekov,Tajikistan Radio,"May 7, 1992",Tajikistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/olimjon-yorasonov/,Olimjon Yorasonov,Unknown,June or July 1993,Tajikistan,Killed,Murder,
https://cpj.org/data/people/olimpio-jalapit-jr/,Olimpio Jalapit Jr.,DXPR Radio,"November 17, 2000",Philippines,Killed,Murder,
https://cpj.org/data/people/olivier-quemener/,Olivier Quemener,Freelancer,"February 1, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/olivier-voisin/,Olivier Voisin,Freelance,"February 24, 2013",Syria,Killed,Crossfire,
https://cpj.org/data/people/omar-abdul-qader/,Omar Abdul Qader,Al-Mayadeen,"March 8, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/omar-ezzi-mohammad/,Omar Ezzi Mohammad,Al-Maraweah Radio Broadcasting Center,"September 16, 2018",Yemen,Killed,Crossfire,
https://cpj.org/data/people/omar-ouartilan/,Omar Ouartilan,El-Khabar,"October 3, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/omar-rasim-al-qaysi/,Omar Rasim al-Qaysi,Al-Anbar TV,"December 12, 2010",Iraq,Killed,Crossfire,
https://cpj.org/data/people/omidreza-mirsayafi/,Omidreza Mirsayafi,Rooznegar,"March 18, 2009",Iran,Killed,Dangerous Assignment,
https://cpj.org/data/people/onifade-emmanuel-pelumi/,Onifade Emmanuel Pelumi,Gboah TV,"October 24-30, 2020",Nigeria,Killed,Dangerous Assignment,
https://cpj.org/data/people/orel-sambrano/,Orel Sambrano,ABC de la Semana and Radio América,"January 16, 2009",Venezuela,Killed,Murder,
https://cpj.org/data/people/orhan-hijran/,Orhan Hijran,Al-Rasheed,"October 21, 2009",Iraq,Killed,Crossfire,
https://cpj.org/data/people/orkhan-dzhemal/,Orkhan Dzhemal,The Investigations Management Centre (TsUR),"July 30, 2018",Central African Republic,Killed,Dangerous Assignment,
https://cpj.org/data/people/orlando-sierra-hernandez/,Orlando Sierra Hernández,La Patria,"February 1, 2002",Colombia,Killed,Murder,
https://cpj.org/data/people/osama-al-habaly/,Osama al-Habaly,Abounaddara Collective,Date Unknown,Syria,Killed,Unknown,
https://cpj.org/data/people/osama-jumaa/,Osama Jumaa,Images Live,"June 5, 2016",Syria,Killed,Crossfire,
https://cpj.org/data/people/osama-nasr-al-zoabi/,Osama Nasr al-Zoabi,Syrian Media Organization (SMO),"August 21, 2017",Syria,Killed,Crossfire,
https://cpj.org/data/people/oscar-garcia-calderon/,Oscar García Calderón,El Espectador,"February 22, 1998",Colombia,Killed,Murder,
https://cpj.org/data/people/othman-al-mashhadani/,Othman al-Mashhadani,Al-Watan,"April 6, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/p-srinivas-rao/,P. Srinivas Rao,Eenadu Television (E-TV),"November 19, 1997",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/pablo-emilio-medina-motta/,Pablo Emilio Medina Motta,TV Garzón,"December 4, 1999",Colombia,Killed,Crossfire,
https://cpj.org/data/people/pablo-medina-velazquez/,Pablo Medina Velázquez,ABC Color,"October 16, 2014",Paraguay,Killed,Murder,
https://cpj.org/data/people/pablo-morrugares-parraguirre/,Pablo Morrugares Parraguirre,PM Noticias,"August 2, 2020",Mexico,Killed,Murder,
https://cpj.org/data/people/parag-kumar-das/,Parag Kumar Das,Asomiya Pratidin,"May 17, 1996",India,Killed,Murder,
https://cpj.org/data/people/paranirupasingham-devakumar/,Paranirupasingham Devakumar,News 1st,"May 28, 2008",Sri Lanka,Killed,Murder,
https://cpj.org/data/people/parmenio-medina-perez/,Parmenio Medina Pérez,"""La Patada""","July 7, 2001",Costa Rica,Killed,Murder,
https://cpj.org/data/people/parvaz-mohammed-sultan/,Parvaz Mohammed Sultan,News and Feature Alliance,"January 31, 2003",India,Killed,Murder,
https://cpj.org/data/people/paul-douglas/,Paul Douglas,CBS,"May 29, 2006",Iraq,Killed,Crossfire,
https://cpj.org/data/people/paul-jenks/,Paul Jenks,European Pressphoto Agency,"January 17, 1992",Croatia,Killed,Crossfire,
https://cpj.org/data/people/paul-kiggundu/,Paul Kiggundu,TOP Radio and TV,"September 11, 2010",Uganda,Killed,Murder,
https://cpj.org/data/people/paul-klebnikov/,Paul Klebnikov,Forbes Russia,"July 9, 2004",Russia,Killed,Murder,
https://cpj.org/data/people/paul-mansaray/,Paul Mansaray,Standard Times,"January 9, 1999",Sierra Leone,Killed,Murder,
https://cpj.org/data/people/paul-moran/,Paul Moran,freelance,"March 22, 2003",Iraq,Killed,Crossfire,
https://cpj.org/data/people/paul-rivas-bravo/,Paúl Rivas Bravo,El Comercio,"April 10-12, 2018",Colombia,Killed,Murder,
https://cpj.org/data/people/paulos-kidane/,Paulos Kidane,Eri-TV and Dimtsi Hafash,"June, 2007",Eritrea,Killed,Unknown,
https://cpj.org/data/people/pavel-makeev/,Pavel Makeev,Puls,"May 21, 2005",Russia,Killed,Murder,
https://cpj.org/data/people/pavel-sheremet/,Pavel Sheremet,"Ukrainska Pravda, Radio Vesti","July 20, 2016",Ukraine,Killed,Murder,
https://cpj.org/data/people/pedro-alfonso-flores-silva/,Pedro Alfonso Flores Silva,Channel 6,"September 8, 2011",Peru,Killed,Murder,
https://cpj.org/data/people/pedro-palma/,Pedro Palma,Panorama Regional,"February 13, 2014",Brazil,Killed,Murder,
https://cpj.org/data/people/pedro-yauri/,Pedro Yauri,Radio Universal,"June 24, 1992",Peru,Killed,Murder,
https://cpj.org/data/people/per-ove-carlsson/,Per-Ove Carlsson,Freelancer,"April 29, 1992",Papua New Guinea,Killed,Murder,
https://cpj.org/data/people/pervez-khan/,Pervez Khan,Waqt TV,"December 6, 2010",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/phamon-phonphanit/,Phamon Phonphanit,Sue Samut Atyakam,"September 24, 2011",Thailand,Killed,Dangerous Assignment,
https://cpj.org/data/people/philip-agustin/,Philip Agustin,Starline Times Recorder,"May 10, 2005",Philippines,Killed,Murder,
https://cpj.org/data/people/philip-true/,Philip True,San Antonio Express-News,"December 15, 1998",Mexico,Killed,Murder,
https://cpj.org/data/people/philippe-honore/,Philippe Honoré,Freelance,"January 7, 2015",France,Killed,Murder,
https://cpj.org/data/people/pierre-anceaux/,Pierre Anceaux,freelance,"August 31, 1994",Somalia,Killed,Murder,
https://cpj.org/data/people/pierre-billaud/,Pierre Billaud,Radio Télévision Luxembourg,"November 11, 2001",Afghanistan,Killed,Crossfire,
https://cpj.org/data/people/pierre-kabeya/,Pierre Kabeya,Kin-Matin,"June 8, 1994",Democratic Republic of the Congo,Killed,Murder,
https://cpj.org/data/people/pierre-zakrzewski/,Pierre Zakrzewski,Fox News,"March 14, 2022",Ukraine,Killed,Crossfire,
https://cpj.org/data/people/pirimkul-sattori/,Pirimkul Sattori,Khatlon,"May 28, 1993",Tajikistan,Killed,Murder,
https://cpj.org/data/people/pradeep-bhatia/,Pradeep Bhatia,The Hindustan Times,"August 10, 2000",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/prahlad-goala/,Prahlad Goala,Asomiya Khabar,"January 6, 2006",India,Killed,Murder,
https://cpj.org/data/people/prakash-singh-thakuri/,Prakash Singh Thakuri,Freelance,July 2007,Nepal,Killed,Murder,
https://cpj.org/data/people/precious-owolabi/,Precious Owolabi,Channels TV,"July 22, 2019",Nigeria,Killed,Dangerous Assignment,
https://cpj.org/data/people/pu-tuidim/,Pu Tuidim,Khonumthung Media Group,"January 8, 2022",Myanmar,Killed,Murder,
https://cpj.org/data/people/puniyamoorthy-sathiyamoorthy/,Puniyamoorthy Sathiyamoorthy,freelance,"February 12, 2009",Sri Lanka,Killed,Dangerous Assignment,
https://cpj.org/data/people/qais-al-jazar-qais-al-qadhi/,Qais al-Jazar (Qais al-Qadhi),Al-Jisr TV,"October 29, 2017",Syria,Killed,Crossfire,
https://cpj.org/data/people/raad-mutashar/,Raad Mutashar,Al-Raad,"May 9, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/raad-yassin-al-baddi/,Raad Yassin Al-Baddi,Salaheddin TV,"December 23, 2013",Iraq,Killed,Murder,
https://cpj.org/data/people/rabah-zenati/,Rabah Zenati,Algerian State Television,"August 3, 1993",Algeria,Killed,Murder,
https://cpj.org/data/people/rachida-hammadi/,Rachida Hammadi,Algerian State Television,"March 31, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/raed-fares/,Raed Fares,Radio Fresh,"November 23, 2018",Syria,Killed,Murder,
https://cpj.org/data/people/raeda-wazzan/,Raeda Wazzan,Al-Iraqiya,"February 25, 2005",Iraq,Killed,Murder,
https://cpj.org/data/people/rafael-enrique-prins-velasquez/,Rafael Enrique Prins Velásquez,Apocalipsis,"February 19, 2005",Colombia,Killed,Murder,
https://cpj.org/data/people/rafael-murua-manriquez/,Rafael Murúa Manríquez,Radiokoshana FM,"January 20, 2019",Mexico,Killed,Murder,
https://cpj.org/data/people/rafed-mahmoud-said-al-anbagy/,Rafed Mahmoud Said al-Anbagy,Diyala TV and Radio,"August 27, 2005",Iraq,Killed,Murder,
https://cpj.org/data/people/raffaele-ciriello/,Raffaele Ciriello,Freelancer,"March 13, 2002",Israel and the Occupied Palestinian Territory,Killed,Crossfire,
https://cpj.org/data/people/rafiq-tagi/,Rafiq Tagi,Freelance,"November 23, 2011",Azerbaijan,Killed,Murder,
https://cpj.org/data/people/rahmatullah-nikzad/,Rahmatullah Nikzad,Freelance,"December 21, 2020",Afghanistan,Killed,Murder,
https://cpj.org/data/people/rajdev-ranjan/,Rajdev Ranjan,Hindustan,"May 13, 2016",India,Killed,Murder,
https://cpj.org/data/people/rajesh-mishra/,Rajesh Mishra,Media Raj,"March 1, 2012",India,Killed,Murder,
https://cpj.org/data/people/rajesh-mishra-2/,Rajesh Mishra,Dainik Jagran,"October 21, 2017",India,Killed,Murder,
https://cpj.org/data/people/rajesh-verma/,Rajesh Verma,IBN 7,"September 7, 2013",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/rakesh-sharma/,Rakesh Sharma,Aaj,"August 23, 2013",India,Killed,Murder,
https://cpj.org/data/people/rakesh-singh/,Rakesh Singh,Rashtriya Swaroop,"November 28, 2020",India,Killed,Murder,
https://cpj.org/data/people/ram-chander-chaterpatti/,Ram Chander Chaterpatti,Poora Sach,"November 21, 2002",India,Killed,Murder,
https://cpj.org/data/people/ram-singh-biling/,Ram Singh Biling,"Azdi Awaz, Daily Ajit","January 3, 1992",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/raman-kashyap/,Raman Kashyap,Sadhna Plus TV,"October 3-4, 2021",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/rami-al-sayed/,Rami al-Sayed,Freelance,"February 21, 2012",Syria,Killed,Crossfire,
https://cpj.org/data/people/rami-asmi/,Rami Asmi,Orient News,"December 8, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/rami-rayan/,Rami Rayan,Palestine Network for Press and Media,"July 30, 2014",Israel and the Occupied Palestinian Territory,Killed,Crossfire,
https://cpj.org/data/people/ramiz-ahmadi/,Ramiz Ahmadi,TOLO News,"September 5, 2018",Afghanistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/ramzan-khadzhiev/,Ramzan Khadzhiev,Russian Public TV (ORT),"August 11, 1996",Russia,Killed,Murder,
https://cpj.org/data/people/ramzan-mezhidov/,Ramzan Mezhidov,TV Tsentr,"October 29, 1999",Russia,Killed,Crossfire,
https://cpj.org/data/people/randa-george/,Randa George,Raja FM,"January 25, 2015",South Sudan,Killed,Murder,
https://cpj.org/data/people/rasheed-bakr/,Rasheed Bakr,"Al-Mohrar Media Network,Syria 1 News Agency","October 26, 2020",Syria,Killed,Crossfire,
https://cpj.org/data/people/rashid-hamid-wali/,Rashid Hamid Wali,Al-Jazeera,"May 21, 2004",Iraq,Killed,Crossfire,
https://cpj.org/data/people/rashmi-mohamed/,Rashmi Mohamed,Sirasa TV,"October 6, 2008",Sri Lanka,Killed,Dangerous Assignment,
https://cpj.org/data/people/razzaq-gul/,Razzaq Gul,Express News TV,"May 19, 2012",Pakistan,Killed,Murder,
https://cpj.org/data/people/regina-martinez-perez/,Regina Martínez Pérez,Proceso,"April 28, 2012",Mexico,Killed,Murder,
https://cpj.org/data/people/rehmatullah-abid/,Rehmatullah Abid,"Dunya News TV, Intikhaab","November 18, 2012",Pakistan,Killed,Murder,
https://cpj.org/data/people/reinaldo-coutinho-da-silva/,Reinaldo Coutinho da Silva,Cachoeiras Jornal,"August 29, 1995",Brazil,Killed,Murder,
https://cpj.org/data/people/relangi-selvarajah/,Relangi Selvarajah,Sri Lanka Rupavahini Corp.,"August 12, 2005",Sri Lanka,Killed,Murder,
https://cpj.org/data/people/remi-ochlik/,Rémi Ochlik,Freelance,"February 22, 2012",Syria,Killed,Murder,
https://cpj.org/data/people/renante-cortes/,Renante Cortes,dyRB Radio,"July 22, 2021",Philippines,Killed,Murder,
https://cpj.org/data/people/rex-cornelio-pepino/,Rex Cornelio Pepino,Original Energy 93.7 FM,"May 20, 2020",Philippines,Killed,Murder,
https://cpj.org/data/people/rey-bancayrin/,Rey Bancayrin,Radio DXLL,"March 30, 1998",Philippines,Killed,Murder,
https://cpj.org/data/people/rey-merisco/,Rey Merisco,Periodico Ini,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/reynaldo-momay/,Reynaldo Momay,Midland Review,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/riad-al-saray/,Riad al-Saray,Al-Iraqiya,"September 7, 2010",Iraq,Killed,Murder,
https://cpj.org/data/people/ricardo-de-mello/,Ricardo de Mello,Imparcial Fax,"January 18, 1995",Angola,Killed,Murder,
https://cpj.org/data/people/ricardo-dominguez-lopez/,Ricardo Domínguez López,InfoGuaymas,"July 22, 2021",Mexico,Killed,Murder,
https://cpj.org/data/people/ricardo-gangeme/,Ricardo Gangeme,El Informador Chubutense,"May 13, 1999",Argentina,Killed,Murder,
https://cpj.org/data/people/ricardo-ortega/,Ricardo Ortega,Antena 3,"March 7, 2004",Haiti,Killed,Dangerous Assignment,
https://cpj.org/data/people/richard-wild/,Richard Wild,freelance,"July 5, 2003",Iraq,Killed,Murder,
https://cpj.org/data/people/rico-ramirez/,Rico Ramirez,DXSF Radio,"August 20, 2003",Philippines,Killed,Murder,
https://cpj.org/data/people/ridwan-salamun/,Ridwan Salamun,Sun TV,"August 21, 2010",Indonesia,Killed,Murder,
https://cpj.org/data/people/riyad-muhammad-ali/,Riyad Muhammad Ali,Talafar al-Yawm,"July 30, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/rob-hiaasen/,Rob Hiaasen,Capital Gazette,"June 28, 2018",USA,Killed,Murder,
https://cpj.org/data/people/robenson-laraque/,Robenson Laraque,Tele Contact,"April 4, 2005",Haiti,Killed,Dangerous Assignment,
https://cpj.org/data/people/robert-stevens/,Robert Stevens,The Sun,"October 5, 2001",USA,Killed,Murder,
https://cpj.org/data/people/roberto-fraile/,Roberto Fraile,93 Metros,"April 26 - 27, 2021",Burkina Faso,Killed,Murder,
https://cpj.org/data/people/roberto-marcos-garcia/,Roberto Marcos García,Testimonio and Alarma,"November 21, 2006",Mexico,Killed,Murder,
https://cpj.org/data/people/roberto-martinez/,Roberto Martínez,Prensa Libre,"April 27, 2000",Guatemala,Killed,Dangerous Assignment,
https://cpj.org/data/people/roddy-scott/,Roddy Scott,Frontline,"September 26, 2002",Russia,Killed,Crossfire,
https://cpj.org/data/people/rodolfo-julio-torres/,Rodolfo Julio Torres,Emisora Fuentes,"October 21, 1999",Colombia,Killed,Murder,
https://cpj.org/data/people/rodolfo-rincon-taracena/,Rodolfo Rincón Taracena,Tabasco Hoy,"January 20, 2007",Mexico,Killed,Murder,
https://cpj.org/data/people/rodrigo-neto/,Rodrigo Neto,Rádio Vanguarda and Vale do Aço,"March 8, 2013",Brazil,Killed,Murder,
https://cpj.org/data/people/rogelio-roger-mariano/,"Rogelio ""Roger"" Mariano",Radyo Natin-Aksyon Radyo,"July 31, 2004",Philippines,Killed,Murder,
https://cpj.org/data/people/rohat-aktas/,Rohat Aktaş,Azadiya Welat,"January 30 to February 24, 2016",Turkey,Killed,Unknown,
https://cpj.org/data/people/rohit-biswal/,Rohit Biswal,Dharitri,"February 5, 2022",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/roland-ureta/,Roland Ureta,Radio DYKR,"January 3, 2001",Philippines,Killed,Murder,
https://cpj.org/data/people/rolando-dodong-morales/,"Rolando ""Dodong"" Morales",DXMD,"July 3, 2005",Philippines,Killed,Murder,
https://cpj.org/data/people/romeo-or-romy-binungcal/,Romeo (or Romy) Binungcal,Remate and Bulgar,"September 29, 2004",Philippines,Killed,Murder,
https://cpj.org/data/people/romeo-jimmy-cabillo/,Romeo Jimmy Cabillo,Midland Review,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/romeo-lagaspi/,Romeo Lagaspi,Voice of Zambales,"January 11, 1993",Philippines,Killed,Murder,
https://cpj.org/data/people/romeo-olea/,Romeo Olea,DWEB,"June 13, 2011",Philippines,Killed,Murder,
https://cpj.org/data/people/ronnie-perante/,Ronnie Perante,Gold Star Daily,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/roohollah-zam/,Roohollah Zam,Amad News,"December 12, 2020",Iran,Killed,Murder,
https://cpj.org/data/people/rory-peck/,Rory Peck,ARD Television Company,"October 3, 1993",Russia,Killed,Dangerous Assignment,
https://cpj.org/data/people/rosell-morales/,Rosell Morales,News Focus,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/rowell-endrinal/,Rowell Endrinal,DZRC,"February 11, 2004",Philippines,Killed,Murder,
https://cpj.org/data/people/rubello-bataluna/,Rubello Bataluna,Gold Star Daily,"November 23, 2009",Philippines,Killed,Murder,
https://cpj.org/data/people/ruben-espinosa-becerril/,Rubén Espinosa Becerril,"Proceso, AVC Noticias, Cuartoscuro","July 31, 2015",Mexico,Killed,Murder,
https://cpj.org/data/people/rubylita-garcia/,Rubylita Garcia,"Remate, dwAD","April 6, 2014",Philippines,Killed,Murder,
https://cpj.org/data/people/rupert-hamer/,Rupert Hamer,Sunday Mirror,"January 10, 2010",Afghanistan,Killed,Crossfire,
https://cpj.org/data/people/ruperto-armenta-gerardo/,Ruperto Armenta Gerardo,El Regional,"February 5, 1995",Mexico,Killed,Murder,
https://cpj.org/data/people/s-gangadhara-raju/,S. Gangadhara Raju,Eenadu Television (E-TV),"November 19, 1997",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/s-krishna/,S. Krishna,Eenadu Television (E-TV),"November 19, 1997",India,Killed,Dangerous Assignment,
https://cpj.org/data/people/saad-ahmed/,Saad Ahmed,Hawar News Agency (ANHA),"October 13, 2019",Syria,Killed,Crossfire,
https://cpj.org/data/people/saad-bakhtaoui/,Saad Bakhtaoui,El-Minbar,"September 10, 1993",Algeria,Killed,Murder,
https://cpj.org/data/people/sabah-al-bazi/,Sabah al-Bazi,Al-Arabiya,"March 29, 2011",Iraq,Killed,Dangerous Assignment,
https://cpj.org/data/people/sabawoon-kakar/,Sabawoon Kakar,"Radio Azadi,Radio Free Europe/Radio Liberty","April 30, 2018",Afghanistan,Killed,Murder,
https://cpj.org/data/people/sadrul-alam-nipul/,Sadrul Alam Nipul,Dainik Mathabhanga,"May 21, 2014",Bangladesh,Killed,Murder,
https://cpj.org/data/people/saed-mahdi-shlash/,Saed Mahdi Shlash,Rayat al-Arab,"October 26, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/safa-al-din-abdel-hamid/,Safa al-Din Abdel Hamid,Al-Mosuliya,"September 8, 2010",Iraq,Killed,Murder,
https://cpj.org/data/people/safa-ismail-enad/,Safa Isma'il Enad,freelance,"September 13, 2006",Iraq,Killed,Murder,
https://cpj.org/data/people/safaa-ghali/,Safaa Ghali,Dijlah TV,"January 10, 2020",Iraq,Killed,Dangerous Assignment,
https://cpj.org/data/people/safir-nader/,Safir Nader,Qulan TV,"February 1, 2004",Iraq,Killed,Crossfire,
https://cpj.org/data/people/sagal-salad-osman/,Sagal Salad Osman,Radio Mogadishu,"June 5, 2016",Somalia,Killed,Murder,
https://cpj.org/data/people/sahar-hussein-ali-al-haydari/,Sahar Hussein Ali al-Haydari,National Iraqi News Agency and Aswat al-Iraq,"June 7, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/sai-reddy/,Sai Reddy,Deshbandhu,"December 6, 2013",India,Killed,Murder,
https://cpj.org/data/people/sai-win-aung-a-sai-k/,Sai Win Aung (A Sai K),Federal News Journal,"December 25, 2021",Myanmar,Killed,Crossfire,
https://cpj.org/data/people/said-brahimi/,Saïd Brahimi,Algerian State Television,"September 9, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/said-mekbel/,Said Mekbel,Le Matin,"December 4, 1994",Algeria,Killed,Murder,
https://cpj.org/data/people/said-tahlil-ahmed/,Said Tahlil Ahmed,HornAfrik,"February 2, 2009",Somalia,Killed,Murder,
https://cpj.org/data/people/said-tazrout/,Saïd Tazrout,Le Matin,"September 3, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/saida-djebaili/,Saïda Djebaili,Al-Hayat al-Arabia,"October 17, 1995",Algeria,Killed,Murder,
https://cpj.org/data/people/saidan-shafi/,Saidan Shafi,Doordarshan TV,"March 16, 1997",India,Killed,Murder,
https://cpj.org/data/people/saidmurod-yerov/,Saidmurod Yerov,Farkhang,January 1993,Tajikistan,Killed,Murder,
https://cpj.org/data/people/saif-laith-yousuf/,Saif Laith Yousuf,ABC News,"May 17, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/saif-talal/,Saif Talal,Al-Sharqiya,"January 12, 2016",Iraq,Killed,Murder,
https://cpj.org/data/people/saif-ur-rehman/,Saif ur Rehman,Samaa TV,"January 10, 2013",Pakistan,Killed,Dangerous Assignment,
https://cpj.org/data/people/saiful-alam-mukul/,Saiful Alam Mukul,Daily Runner,"August 30, 1998",Bangladesh,Killed,Murder,
https://cpj.org/data/people/sajid-tanoli/,Sajid Tanoli,Shumal,"January 29, 2004",Pakistan,Killed,Murder,
https://cpj.org/data/people/salah-al-din-hassan/,Salah al-Din Hassan,Shaab Masr,"June 29, 2013",Egypt,Killed,Dangerous Assignment,
https://cpj.org/data/people/saleem-shahzad/,Saleem Shahzad,Asia Times Online,"May 29 or 30, 2011",Pakistan,Killed,Murder,
https://cpj.org/data/people/saleem-talash/,Saleem Talash,Mashal TV,"April 30, 2018",Afghanistan,Killed,Murder,
https://cpj.org/data/people/saleh-ayyad-hafyana/,Saleh Ayyad Hafyana,Fassato News Agency,"November 18, 2013",Libya,Killed,Dangerous Assignment,
https://cpj.org/data/people/saleh-ibrahim/,Saleh Ibrahim,Associated Press Television News,"April 23, 2005",Iraq,Killed,Crossfire,
https://cpj.org/data/people/salem-khalil/,Salem Khalil,Orient News,"December 8, 2014",Syria,Killed,Crossfire,
https://cpj.org/data/people/salih-saif-aldin/,Salih Saif Aldin,The Washington Post,"October 14, 2007",Iraq,Killed,Murder,
https://cpj.org/data/people/salko-hondo/,Salko Hondo,Oslobodjenje,"July 1, 1992",Bosnia,Killed,Crossfire,
https://cpj.org/data/people/salvador-adame-pardo/,Salvador Adame Pardo,6TV,"May 18-June 14, 2017",Mexico,Killed,Murder,
https://cpj.org/data/people/salvador-medina-velazquez/,Salvador Medina Velázquez,FM Ñemity,"January 5, 2001",Paraguay,Killed,Murder,
https://cpj.org/data/people/sam-nimfa-jan/,Sam Nimfa-Jan,Details,"May 27, 1999",Nigeria,Killed,Dangerous Assignment,
https://cpj.org/data/people/saman-abdullah-izzedine/,Saman Abdullah Izzedine,Kirkuk TV,"April 15, 2005",Iraq,Killed,Murder,
https://cpj.org/data/people/sameh-al-aryan/,Sameh al-Aryan,Al-Aqsa TV,"July 30, 2014",Israel and the Occupied Palestinian Territory,Killed,Crossfire,
https://cpj.org/data/people/samer-mohammed-aboud/,Samer Mohammed Aboud,"Free Deir al-Zour Radio, Development Interaction Network",October 2015 - June 2016,Syria,Killed,Murder,
https://cpj.org/data/people/sami-abu-amin/,Sami Abu Amin,Al-Ikhbariya,"June 27, 2012",Syria,Killed,Crossfire,
